Number, Label1, Label2, UserName, UserLogin, UTM_X, UTM_X_Real, UTM_Y, UTM_Y_Real, Length_m, Length_Real_m, Stemming_m, Stemming_Real_m, Diameter_mm, Diameter_Real_mm, Subdrilling_m, Subdrilling_Real_m, Angle_deg, Angle_Real_deg, Azimuth_deg, Azimuth_Real_deg, Total_Charge_kg, Total_Charge_Real_kg, Charge_Bulk_kg, Charge_Bulk_Real_kg, Charge_Cartridge_kg, Charge_Cartridge_Real_kg, Booster_un, Booster_Real_un, Charge_Description, waterPresence, waterColumn_m, waterColumn_Real_m, eliminated, changed, dateUpdate, Burden_m, Spacing_m, Powder_Factor, Powder_Factor_Real, Redrill, Comment, final_length_m, truck_number, number_primes_qty, number_detonators_qty, temperature_deg, density
562, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748756.620, 748756.620, 8930575.610, 8930575.610, 10.620, 10.300, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 121.204, 132.000, 121.204, 132.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 132.0, 1, 0.000, 0.000, 0, 1, 02/07/2026. 14:51:30, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
563, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748753.810, 748753.810, 8930576.560, 8930576.560, 10.770, 10.600, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 123.390, 118.700, 123.390, 118.700, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 118.7, 1, 0.000, 0.000, 0, 1, 02/07/2026. 13:42:49, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
564, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748750.990, 748750.990, 8930577.510, 8930577.510, 10.964, 10.600, 2.300, 2.800, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 126.216, 144.600, 126.216, 144.600, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 144.6, 1, 0.000, 0.000, 0, 1, 02/07/2026. 14:50:23, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
565, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748750.170, 748750.170, 8930575.070, 8930575.070, 10.583, 10.200, 2.300, 2.700, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 120.665, 119.600, 120.665, 119.600, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 119.6, 1, 0.000, 0.000, 0, 1, 02/07/2026. 14:50:07, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
566, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748752.980, 748752.980, 8930574.120, 8930574.120, 10.667, 10.200, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 121.889, 129.900, 121.889, 129.900, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 129.9, 1, 0.000, 0.000, 0, 1, 02/07/2026. 13:40:52, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
567, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748755.800, 748755.800, 8930573.170, 8930573.170, 10.615, 10.300, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 121.132, 149.700, 121.132, 149.700, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 149.7, 1, 0.000, 0.000, 0, 1, 02/07/2026. 13:26:57, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
568, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748758.590, 748758.590, 8930572.180, 8930572.180, 10.785, 10.600, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 123.608, 152.700, 123.608, 152.700, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 152.7, 1, 0.000, 0.000, 0, 1, 02/07/2026. 13:25:26, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
569, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748760.920, 748760.920, 8930570.340, 8930570.340, 10.593, 10.800, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 120.811, 140.200, 120.811, 140.200, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 140.2, 1, 0.000, 0.000, 0, 1, 02/07/2026. 13:24:13, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
570, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748763.240, 748763.240, 8930568.490, 8930568.490, 10.502, 10.500, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 119.485, 128.800, 119.485, 128.800, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 128.8, 1, 0.000, 0.000, 0, 1, 02/07/2026. 13:22:42, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
571, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748765.570, 748765.570, 8930566.640, 8930566.640, 10.613, 10.600, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 121.102, 134.500, 121.102, 134.500, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 134.5, 1, 0.000, 0.000, 0, 1, 02/07/2026. 13:21:20, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
572, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748767.900, 748767.900, 8930564.800, 8930564.800, 10.615, 10.400, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 121.132, 134.700, 121.132, 134.700, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 134.7, 1, 0.000, 0.000, 0, 1, 02/07/2026. 13:19:32, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
573, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748770.170, 748770.170, 8930562.890, 8930562.890, 10.758, 10.300, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 123.215, 118.700, 123.215, 118.700, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 118.7, 1, 0.000, 0.000, 0, 1, 02/07/2026. 13:18:17, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
574, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748772.420, 748772.420, 8930560.950, 8930560.950, 10.754, 10.300, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 123.157, 135.100, 123.157, 135.100, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 135.1, 1, 0.000, 0.000, 0, 1, 02/07/2026. 13:16:16, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
575, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748774.670, 748774.670, 8930559.020, 8930559.020, 10.760, 10.000, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 123.244, 141.100, 123.244, 141.100, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 141.1, 1, 0.000, 0.000, 0, 1, 02/07/2026. 13:15:33, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
576, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748776.930, 748776.930, 8930557.080, 8930557.080, 10.752, 10.400, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 123.127, 129.300, 123.127, 129.300, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 129.3, 1, 0.000, 0.000, 0, 1, 02/07/2026. 13:13:55, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
577, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748779.180, 748779.180, 8930555.140, 8930555.140, 10.771, 10.000, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 123.404, 123.700, 123.404, 123.700, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 123.7, 1, 0.000, 0.000, 0, 1, 02/07/2026. 13:13:43, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
578, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748781.430, 748781.430, 8930553.200, 8930553.200, 10.906, 11.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 125.371, 112.000, 125.371, 112.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 112.0, 1, 0.000, 0.000, 0, 1, 02/07/2026. 13:11:18, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
579, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748783.680, 748783.680, 8930551.270, 8930551.270, 10.835, 10.500, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 124.337, 115.700, 124.337, 115.700, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 115.7, 1, 0.000, 0.000, 0, 1, 02/07/2026. 11:28:10, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
580, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748785.930, 748785.930, 8930549.330, 8930549.330, 10.845, 10.500, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 124.482, 134.000, 124.482, 134.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 134.0, 0, 0.000, 0.000, 0, 1, 02/07/2026. 16:53:54, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
581, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748788.180, 748788.180, 8930547.390, 8930547.390, 10.636, 10.500, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 121.438, 132.100, 121.438, 132.100, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 132.1, 1, 0.000, 3.000, 0, 1, 30/06/2026. 17:59:14, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
582, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748790.420, 748790.420, 8930545.440, 8930545.440, 10.407, 10.400, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 118.101, 124.200, 118.101, 124.200, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 124.2, 1, 0.000, 6.000, 0, 1, 30/06/2026. 18:04:08, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
583, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748792.020, 748792.020, 8930542.940, 8930542.940, 10.225, 10.000, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 115.450, 127.100, 115.450, 127.100, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 127.1, 1, 0.000, 6.000, 0, 1, 30/06/2026. 18:04:22, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
584, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748793.620, 748793.620, 8930540.440, 8930540.440, 10.176, 10.000, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 114.736, 110.200, 114.736, 110.200, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 110.2, 1, 0.000, 6.000, 0, 1, 30/06/2026. 18:09:28, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
585, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748795.230, 748795.230, 8930537.940, 8930537.940, 10.436, 10.400, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 118.524, 130.200, 118.524, 130.200, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 130.2, 1, 0.000, 9.000, 0, 1, 30/06/2026. 13:12:59, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
586, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748796.830, 748796.830, 8930535.440, 8930535.440, 10.490, 9.800, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 119.311, 120.800, 119.311, 120.800, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 120.8, 1, 0.000, 0.000, 0, 1, 30/06/2026. 16:42:00, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
587, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748798.430, 748798.430, 8930532.940, 8930532.940, 10.408, 9.200, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 118.116, 103.300, 118.116, 103.300, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 103.3, 0, 0.000, 0.000, 0, 1, 30/06/2026. 18:16:25, 0.000, 0.000, 0.000, 0.000, 1, , , , , , , 0.000
588, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748800.040, 748800.040, 8930530.440, 8930530.440, 10.573, 8.700, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 120.520, 130.700, 120.520, 130.700, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 130.7, 1, 0.000, 6.000, 0, 1, 30/06/2026. 18:20:15, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
589, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748801.640, 748801.640, 8930527.940, 8930527.940, 10.392, 9.800, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 117.883, 107.000, 117.883, 107.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 107.0, 1, 0.000, 0.000, 0, 1, 02/07/2026. 16:59:38, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
590, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748803.240, 748803.240, 8930525.440, 8930525.440, 10.565, 9.600, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 120.403, 120.000, 120.403, 120.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 120.0, 1, 0.000, 0.000, 0, 1, 01/07/2026. 13:13:16, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
591, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748804.840, 748804.840, 8930522.940, 8930522.940, 10.601, 10.600, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 120.928, 112.400, 120.928, 112.400, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 112.4, 1, 0.000, 0.000, 0, 1, 01/07/2026. 13:13:08, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
592, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748806.450, 748806.450, 8930520.440, 8930520.440, 10.527, 8.300, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 119.850, 88.600, 119.850, 88.600, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 88.6, 1, 0.000, 0.000, 0, 1, 01/07/2026. 13:12:46, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
593, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748808.050, 748808.050, 8930517.940, 8930517.940, 10.574, 11.000, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 120.534, 141.100, 120.534, 141.100, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 141.1, 1, 0.000, 0.000, 0, 1, 01/07/2026. 13:12:27, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
594, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748809.650, 748809.650, 8930515.440, 8930515.440, 10.692, 10.200, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 122.253, 132.500, 122.253, 132.500, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 132.5, 1, 0.000, 0.000, 0, 1, 01/07/2026. 13:12:06, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
595, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748811.260, 748811.260, 8930512.940, 8930512.940, 10.661, 10.300, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 121.802, 126.500, 121.802, 126.500, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 126.5, 1, 0.000, 0.000, 0, 1, 01/07/2026. 13:11:46, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
596, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748812.860, 748812.860, 8930510.440, 8930510.440, 10.671, 10.600, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 121.947, 126.700, 121.947, 126.700, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 126.7, 1, 0.000, 0.000, 0, 1, 01/07/2026. 13:11:39, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
597, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748814.460, 748814.460, 8930507.940, 8930507.940, 10.901, 11.000, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 125.298, 143.200, 125.298, 143.200, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 143.2, 1, 0.000, 0.000, 0, 1, 01/07/2026. 13:10:41, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
598, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748816.070, 748816.070, 8930505.440, 8930505.440, 10.960, 11.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 126.158, 146.700, 126.158, 146.700, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 146.7, 0, 0.000, 0.000, 0, 1, 01/07/2026. 13:10:25, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
599, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748817.670, 748817.670, 8930502.940, 8930502.940, 11.101, 10.500, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 128.212, 130.300, 128.212, 130.300, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 130.3, 1, 0.000, 0.000, 0, 1, 01/07/2026. 13:09:53, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
600, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748819.270, 748819.270, 8930500.440, 8930500.440, 11.201, 10.500, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 129.668, 122.900, 129.668, 122.900, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 122.9, 1, 0.000, 0.000, 0, 1, 01/07/2026. 13:09:40, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
601, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748820.870, 748820.870, 8930497.940, 8930497.940, 11.268, 11.000, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 130.644, 141.200, 130.644, 141.200, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 141.2, 1, 0.000, 0.000, 0, 1, 01/07/2026. 13:08:25, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
602, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748822.480, 748822.480, 8930495.440, 8930495.440, 11.317, 10.500, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 131.358, 126.300, 131.358, 126.300, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 126.3, 1, 0.000, 0.000, 0, 1, 01/07/2026. 13:08:17, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
603, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748824.080, 748824.080, 8930492.940, 8930492.940, 11.395, 11.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 132.495, 134.200, 132.495, 134.200, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 134.2, 1, 0.000, 0.000, 0, 1, 01/07/2026. 13:07:18, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
604, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748825.680, 748825.680, 8930490.440, 8930490.440, 11.426, 11.200, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 132.946, 147.800, 132.946, 147.800, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 147.8, 1, 0.000, 0.000, 0, 1, 02/07/2026. 19:09:12, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
605, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748827.290, 748827.290, 8930487.940, 8930487.940, 11.430, 11.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 133.004, 143.800, 133.004, 143.800, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 143.8, 1, 0.000, 0.000, 0, 1, 01/07/2026. 13:05:17, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
606, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748828.890, 748828.890, 8930485.440, 8930485.440, 11.499, 10.800, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 134.010, 135.000, 134.010, 135.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 135.0, 1, 0.000, 0.000, 0, 1, 01/07/2026. 13:05:11, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
607, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748830.490, 748830.490, 8930482.940, 8930482.940, 11.581, 11.000, 2.300, 3.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 135.204, 129.900, 135.204, 129.900, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 129.9, 1, 0.000, 0.000, 0, 1, 02/07/2026. 18:00:11, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
608, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748829.280, 748829.280, 8930480.040, 8930480.040, 11.573, 11.000, 2.300, 3.000, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 135.088, 108.500, 135.088, 108.500, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 108.5, 1, 0.000, 0.000, 0, 1, 02/07/2026. 18:00:36, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
609, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748827.680, 748827.680, 8930482.550, 8930482.550, 11.471, 11.200, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 133.602, 120.000, 133.602, 120.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 120.0, 0, 0.000, 0.000, 0, 1, 02/07/2026. 18:00:18, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
610, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748826.070, 748826.070, 8930485.050, 8930485.050, 11.344, 10.300, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 131.752, 131.300, 131.752, 131.300, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 131.3, 1, 0.000, 0.000, 0, 1, 02/07/2026. 17:59:53, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
611, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748824.470, 748824.470, 8930487.550, 8930487.550, 11.386, 10.300, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 132.363, 122.300, 132.363, 122.300, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 122.3, 1, 0.000, 0.000, 0, 1, 02/07/2026. 17:23:24, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
612, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748822.870, 748822.870, 8930490.050, 8930490.050, 11.325, 10.500, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 131.475, 118.200, 131.475, 118.200, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 118.2, 1, 0.000, 0.000, 0, 1, 02/07/2026. 16:20:47, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
613, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748821.270, 748821.270, 8930492.550, 8930492.550, 11.343, 11.500, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 131.737, 137.800, 131.737, 137.800, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 137.8, 1, 0.000, 0.000, 0, 1, 02/07/2026. 17:21:07, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
614, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748819.660, 748819.660, 8930495.050, 8930495.050, 11.263, 10.500, 2.300, 2.400, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 130.572, 136.000, 130.572, 136.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 136.0, 0, 0.000, 0.000, 0, 1, 02/07/2026. 17:19:08, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
615, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748818.060, 748818.060, 8930497.550, 8930497.550, 11.221, 11.200, 2.300, 2.200, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 129.960, 138.700, 129.960, 138.700, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 138.7, 1, 0.000, 0.000, 0, 1, 02/07/2026. 17:18:48, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
616, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748816.460, 748816.460, 8930500.050, 8930500.050, 11.065, 11.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 127.687, 136.000, 127.687, 136.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 136.0, 1, 0.000, 0.000, 0, 1, 02/07/2026. 15:33:58, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
617, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748814.850, 748814.850, 8930502.550, 8930502.550, 10.959, 11.000, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 126.143, 120.000, 126.143, 120.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 120.0, 1, 0.000, 0.000, 0, 1, 02/07/2026. 14:50:50, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
618, , , thiago.ferreira@enaex.com, thiago.ferreira@enaex.com, 748813.250, 748813.250, 8930505.050, 8930505.050, 10.885, 10.500, 2.300, 2.300, 127, 127, 0.600, 0.600, 0.000, 0.000, 0.000, 0.000, 125.065, 146.000, 125.065, 146.000, 0.000, 0.000, 1.000, 0.000, Emulsão 1.15 = 146.0, 1, 0.000, 0.000, 0, 1, 02/07/2026. 14:49:10, 0.000, 0.000, 0.000, 0.000, , , , , , , , 0.000
